ix	iy	Dee	FED	sid	Ch	Harness	PNA	PNB
28	88	4	604	0	532	2	102	207
28	89	4	604	0	530	2	102	207
28	90	4	604	0	542	2	102	207
28	91	4	604	0	463	1	101	206
28	92	4	604	0	461	1	101	206
28	93	4	604	0	469	1	101	206
28	94	4	604	0	457	1	101	206
28	95	4	604	0	455	1	101	206
29	6	4	607	0	766	16	107	202
29	7	4	607	0	768	16	107	202
29	8	4	607	0	770	16	107	202
29	9	4	607	0	772	16	107	202
29	10	4	607	0	764	16	107	202
29	11	4	607	0	741	15	106	201
29	12	4	607	0	743	15	106	201
29	13	4	607	0	745	15	106	201
29	14	4	607	0	747	15	106	201
29	15	4	607	0	739	15	106	201
29	16	4	607	0	590	15	106	201
29	17	4	607	0	592	15	106	201
29	18	4	607	0	594	15	106	201
29	19	4	607	0	596	15	106	201
29	20	4	607	0	598	15	106	201
29	21	4	607	0	413	15	106	201
29	22	4	607	0	415	15	106	201
29	23	4	607	0	417	15	106	201
29	24	4	607	0	419	15	106	201
29	25	4	607	0	409	15	106	201
29	26	4	607	0	237	15	106	201
29	27	4	607	0	239	15	106	201
29	28	4	607	0	248	15	106	201
29	29	4	607	0	241	15	106	201
29	30	4	607	0	243	15	106	201
29	31	4	607	0	141	15	106	201
29	32	4	607	0	143	15	106	201
29	33	4	607	0	145	15	106	201
29	34	4	607	0	147	15	106	201
29	35	4	607	0	139	15	106	201
29	36	4	606	0	613	11	108	203
29	37	4	606	0	621	11	108	203
29	38	4	606	0	623	11	108	203
29	39	4	606	0	616	11	108	203
29	40	4	606	0	618	11	108	203
29	41	4	606	0	470	11	108	203
29	42	4	606	0	472	11	108	203
29	43	4	606	0	461	11	108	203
29	44	4	606	0	463	11	108	203
29	45	4	606	0	468	11	108	203
29	46	4	606	0	288	11	108	203
29	47	4	606	0	296	11	108	203
29	48	4	606	0	298	11	108	203
29	49	4	606	0	291	11	108	203
29	50	4	606	0	293	11	108	203
29	51	4	606	0	94	11	108	203
29	52	4	606	0	91	11	108	203
29	53	4	606	0	99	11	108	203
29	54	4	606	0	97	11	108	203
29	55	4	606	0	85	11	108	203
29	56	4	605	0	691	7	102	207
29	57	4	605	0	688	7	102	207
29	58	4	605	0	685	7	102	207
29	59	4	605	0	698	7	102	207
29	60	4	605	0	696	7	102	207
29	61	4	605	0	494	7	102	207
29	62	4	605	0	491	7	102	207
29	63	4	605	0	499	7	102	207
29	64	4	605	0	497	7	102	207
29	65	4	605	0	485	7	102	207
29	66	4	605	0	324	6	101	206
29	67	4	605	0	322	6	101	206
29	68	4	605	0	311	6	101	206
29	69	4	605	0	319	6	101	206
29	70	4	605	0	316	6	101	206
29	71	4	605	0	169	6	101	206
29	72	4	605	0	168	6	101	206
29	73	4	605	0	167	6	101	206
29	74	4	605	0	166	6	101	206
29	75	4	605	0	165	6	101	206
29	76	4	604	0	706	3	103	208
29	77	4	604	0	718	3	103	208
29	78	4	604	0	716	3	103	208
29	79	4	604	0	715	3	103	208
29	80	4	604	0	710	3	103	208
29	81	4	604	0	649	3	103	208
29	82	4	604	0	647	3	103	208
29	83	4	604	0	644	3	103	208
29	84	4	604	0	643	3	103	208
29	85	4	604	0	641	3	103	208
29	86	4	604	0	536	2	102	207
29	87	4	604	0	548	2	102	207
29	88	4	604	0	546	2	102	207
29	89	4	604	0	544	2	102	207
29	90	4	604	0	541	2	102	207
29	91	4	604	0	474	1	101	206
29	92	4	604	0	472	1	101	206
29	93	4	604	0	460	1	101	206
29	94	4	604	0	468	1	101	206
29	95	4	604	0	466	1	101	206
30	6	4	607	0	767	16	107	202
30	7	4	607	0	769	16	107	202
30	8	4	607	0	771	16	107	202
30	9	4	607	0	773	16	107	202
30	10	4	607	0	774	16	107	202
30	11	4	607	0	742	15	106	201
30	12	4	607	0	744	15	106	201
30	13	4	607	0	746	15	106	201
30	14	4	607	0	748	15	106	201
30	15	4	607	0	749	15	106	201
30	16	4	607	0	591	15	106	201
30	17	4	607	0	593	15	106	201
30	18	4	607	0	595	15	106	201
30	19	4	607	0	597	15	106	201
30	20	4	607	0	599	15	106	201
30	21	4	607	0	420	15	106	201
30	22	4	607	0	421	15	106	201
30	23	4	607	0	422	15	106	201
30	24	4	607	0	423	15	106	201
30	25	4	607	0	424	15	106	201
30	26	4	607	0	245	15	106	201
30	27	4	607	0	246	15	106	201
30	28	4	607	0	249	15	106	201
30	29	4	607	0	242	15	106	201
30	30	4	607	0	244	15	106	201
30	31	4	607	0	142	15	106	201
30	32	4	607	0	144	15	106	201
30	33	4	607	0	146	15	106	201
30	34	4	607	0	148	15	106	201
30	35	4	607	0	149	15	106	201
30	36	4	606	0	620	11	108	203
30	37	4	606	0	622	11	108	203
30	38	4	606	0	624	11	108	203
30	39	4	606	0	617	11	108	203
30	40	4	606	0	619	11	108	203
30	41	4	606	0	471	11	108	203
30	42	4	606	0	473	11	108	203
30	43	4	606	0	474	11	108	203
30	44	4	606	0	464	11	108	203
30	45	4	606	0	469	11	108	203
30	46	4	606	0	295	11	108	203
30	47	4	606	0	297	11	108	203
30	48	4	606	0	299	11	108	203
30	49	4	606	0	292	11	108	203
30	50	4	606	0	294	11	108	203
30	51	4	606	0	93	11	108	203
30	52	4	606	0	90	11	108	203
30	53	4	606	0	98	11	108	203
30	54	4	606	0	96	11	108	203
30	55	4	606	0	95	11	108	203
30	56	4	605	0	690	7	102	207
30	57	4	605	0	687	7	102	207
30	58	4	605	0	699	7	102	207
30	59	4	605	0	697	7	102	207
30	60	4	605	0	695	7	102	207
30	61	4	605	0	493	7	102	207
30	62	4	605	0	490	7	102	207
30	63	4	605	0	498	7	102	207
30	64	4	605	0	496	7	102	207
30	65	4	605	0	495	7	102	207
30	66	4	605	0	323	6	101	206
30	67	4	605	0	321	6	101	206
30	68	4	605	0	320	6	101	206
30	69	4	605	0	318	6	101	206
30	70	4	605	0	315	6	101	206
30	71	4	605	0	174	6	101	206
30	72	4	605	0	173	6	101	206
30	73	4	605	0	172	6	101	206
30	74	4	605	0	171	6	101	206
30	75	4	605	0	170	6	101	206
30	76	4	604	0	724	3	103	208
30	77	4	604	0	723	3	103	208
30	78	4	604	0	722	3	103	208
30	79	4	604	0	721	3	103	208
30	80	4	604	0	720	3	103	208
30	81	4	604	0	648	3	103	208
30	82	4	604	0	646	3	103	208
30	83	4	604	0	645	3	103	208
30	84	4	604	0	642	3	103	208
30	85	4	604	0	640	3	103	208
30	86	4	604	0	549	2	102	207
30	87	4	604	0	547	2	102	207
30	88	4	604	0	545	2	102	207
30	89	4	604	0	543	2	102	207
30	90	4	604	0	540	2	102	207
30	91	4	604	0	473	1	101	206
30	92	4	604	0	471	1	101	206
30	93	4	604	0	470	1	101	206
30	94	4	604	0	467	1	101	206
30	95	4	604	0	465	1	101	206
31	6	4	607	0	705	16	107	202
31	7	4	607	0	708	16	107	202
31	8	4	607	0	700	16	107	202
31	9	4	607	0	701	16	107	202
31	10	4	607	0	703	16	107	202
31	11	4	607	0	675	16	107	202
31	12	4	607	0	676	16	107	202
31	13	4	607	0	677	16	107	202
31	14	4	607	0	678	16	107	202
31	15	4	607	0	679	16	107	202
31	16	4	607	0	555	16	107	202
31	17	4	607	0	550	16	107	202
31	18	4	607	0	551	16	107	202
31	19	4	607	0	552	16	107	202
31	20	4	607	0	554	16	107	202
31	21	4	607	0	375	16	107	202
31	22	4	607	0	376	16	107	202
31	23	4	607	0	378	16	107	202
31	24	4	607	0	380	16	107	202
31	25	4	607	0	382	16	107	202
31	26	4	607	0	205	16	107	202
31	27	4	607	0	208	16	107	202
31	28	4	607	0	200	16	107	202
31	29	4	607	0	201	16	107	202
31	30	4	607	0	203	16	107	202
31	31	4	607	0	100	17	110	205
31	32	4	607	0	101	17	110	205
31	33	4	607	0	102	17	110	205
31	34	4	607	0	104	17	110	205
31	35	4	607	0	107	17	110	205
31	36	4	607	0	55	17	110	205
31	37	4	607	0	50	17	110	205
31	38	4	607	0	51	17	110	205
31	39	4	607	0	53	17	110	205
31	40	4	607	0	61	17	110	205
31	41	4	606	0	435	11	108	203
31	42	4	606	0	430	11	108	203
31	43	4	606	0	432	11	108	203
31	44	4	606	0	425	11	108	203
31	45	4	606	0	427	11	108	203
31	46	4	606	0	260	11	108	203
31	47	4	606	0	263	11	108	203
31	48	4	606	0	256	11	108	203
31	49	4	606	0	250	11	108	203
31	50	4	606	0	252	11	108	203
31	51	4	606	0	64	11	108	203
31	52	4	606	0	61	11	108	203
31	53	4	606	0	58	11	108	203
31	54	4	606	0	54	11	108	203
31	55	4	606	0	52	11	108	203
31	56	4	605	0	659	7	102	207
31	57	4	605	0	656	7	102	207
31	58	4	605	0	654	7	102	207
31	59	4	605	0	651	7	102	207
31	60	4	605	0	662	7	102	207
